estado,voto,genero,edad,ponderado,partido,encuesta,inverso,homo_pon
20,2,1,22,1.0270162309078112,PAN-PRI-PRD,2,0.9736944460128631,61917.577436744104
26,2,1,26,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414
32,2,1,18,0.8402214392558371,PAN-PRI-PRD,2,1.1901624420410823,75682.85458455789
19,2,2,69,0.45978513357583045,PAN-PRI-PRD,2,2.174928954798566,138304.50869838698
24,3,1,42,2.3527631472458292,Movimiento Ciudadano,2,0.425032158961947,27027.946727432827
16,1,2,40,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
14,1,2,40,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
25,1,2,20,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
13,3,2,36,1.7495041149930257,Movimiento Ciudadano,2,0.5715905389590846,36347.64643367584
22,3,1,25,0.549308568659551,Movimiento Ciudadano,2,1.820470418730674,115764.36384599587
3,3,2,33,0.6325764682109873,Movimiento Ciudadano,2,1.5808365474424564,100525.96042004167
14,3,2,45,2.537161359692173,Movimiento Ciudadano,2,0.39414126980135283,25063.58405747702
16,3,1,27,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114275,75204.97561882225
14,3,2,30,0.9259251161066312,Movimiento Ciudadano,2,1.0800009445740515,68677.64563231081
14,3,1,25,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114275,75204.97561882225
1,3,2,26,0.7575168826792147,Movimiento Ciudadano,2,1.3201025915926279,83945.79508395727
26,3,2,20,0.45497100005745206,Movimiento Ciudadano,2,2.1979422861538946,139767.93465517033
7,3,2,24,0.7003449965462845,Movimiento Ciudadano,2,1.4278677008209508,90798.61685257989
16,3,1,35,1.0264407229216197,Movimiento Ciudadano,2,0.9742403800519918,61952.29357719403
10,3,1,23,0.8402214392558371,Movimiento Ciudadano,2,1.1901624420410823,75682.85458455789
26,3,1,21,0.8402214392558371,Movimiento Ciudadano,2,1.1901624420410823,75682.85458455789
21,3,2,25,0.7575168826792147,Movimiento Ciudadano,2,1.3201025915926279,83945.79508395727
19,3,1,70,1.249948108193703,Movimiento Ciudadano,2,0.8000332121347803,50874.39757632958
10,3,2,25,1.4535662668291627,Movimiento Ciudadano,2,0.6879631309698864,43747.82110535951
19,3,1,42,1.6113609878218107,Movimiento Ciudadano,2,0.6205934036865134,39463.75609601111
32,3,1,23,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924
21,3,1,26,1.622509348246559,Movimiento Ciudadano,2,0.6163292686607305,39192.59822739966
19,3,1,52,0.9686941482381854,Movimiento Ciudadano,2,1.0323175811671332,65645.44353001674
19,3,1,72,0.4461327446568079,Movimiento Ciudadano,2,2.241485324663313,142536.85201911145
19,3,2,18,0.8560429966237764,Movimiento Ciudadano,2,1.1681656224558676,74284.06897413691
20,3,1,33,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114275,75204.97561882225
19,3,1,76,0.4461327446568079,Movimiento Ciudadano,2,2.241485324663313,142536.85201911145
10,3,2,50,0.5734518885405548,Movimiento Ciudadano,2,1.7438254542068343,110890.48318921059
26,3,2,19,0.45497100005745206,Movimiento Ciudadano,2,2.1979422861538946,139767.93465517033
16,1,2,38,1.7495041149930257,MORENA-PT-Partido Verde,2,0.5715905389590846,36347.64643367584
8,2,1,22,1.6122644507266037,PAN-PRI-PRD,2,0.6202456424250545,39441.64183324207
32,97,1,64,0.7652168364789205,Ninguno,2,1.3068191293351752,83101.09497672977
15,3,1,29,2.3690409718660086,Movimiento Ciudadano,2,0.4221117371441389,26842.236061430216
9,1,1,31,1.0335422546207569,MORENA-PT-Partido Verde,2,0.9675463151401926,61526.6155996312
18,1,2,30,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
22,2,1,22,0.5458401079084114,PAN-PRI-PRD,2,1.832038330477162,116499.97148376924
16,1,2,40,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.46550969199
2,1,2,31,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
15,1,1,35,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403
11,2,1,65,0.4461327446568079,PAN-PRI-PRD,2,2.241485324663313,142536.85201911145
25,2,1,33,0.549308568659551,PAN-PRI-PRD,2,1.820470418730674,115764.36384599587
11,2,1,52,0.6617955517242865,PAN-PRI-PRD,2,1.5110406792468354,96087.61624393649
14,2,1,61,0.6260383938828235,PAN-PRI-PRD,2,1.5973461208948976,101575.81008989963
9,3,2,83,1.3580812679329148,Movimiento Ciudadano,2,0.73633296004595,46823.67580462692
19,2,2,50,0.3725363649355181,PAN-PRI-PRD,2,2.6843017061517975,170695.70380608144
1,1,1,23,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789
32,3,1,33,0.7060986874661334,Movimiento Ciudadano,2,1.4162326283150937,90058.7384381414
20,3,2,21,0.45497100005745206,Movimiento Ciudadano,2,2.1979422861538946,139767.93465517033
14,3,1,39,0.7012470404344406,Movimiento Ciudadano,2,1.4260309738782986,90681.81873057404
9,3,1,44,0.7012470404344406,Movimiento Ciudadano,2,1.4260309738782986,90681.81873057404
6,97,1,40,0.8397506052671342,Ninguno,2,1.1908297460314288,75725.28868353557
15,97,2,41,0.7632567139832708,Ninguno,2,1.3101751765552345,83314.50721758243
9,98,2,25,0.6325764682109873,NS,2,1.5808365474424564,100525.96042004167
8,2,1,44,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116635
25,2,1,38,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116635
11,3,1,30,0.7060986874661334,Movimiento Ciudadano,2,1.4162326283150937,90058.7384381414
9,1,2,23,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989
14,1,1,39,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111
15,1,1,66,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
4,1,2,25,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
11,1,2,52,0.5734518885405548,MORENA-PT-Partido Verde,2,1.7438254542068343,110890.48318921059
2,1,2,57,0.9584160012281226,MORENA-PT-Partido Verde,2,1.0433882559541903,66349.43169202333
7,1,1,18,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
28,2,1,34,1.0335422546207569,PAN-PRI-PRD,2,0.9675463151401926,61526.6155996312
11,2,1,61,0.4066985779063897,PAN-PRI-PRD,2,2.458823448923323,156357.46093182586
11,2,1,32,0.549308568659551,PAN-PRI-PRD,2,1.820470418730674,115764.36384599587
21,2,2,98,0.7009395019692667,PAN-PRI-PRD,2,1.4266566475288276,90721.60554138043
28,3,2,79,0.7077554783613371,Movimiento Ciudadano,2,1.4129173571574398,89847.91916165443
9,2,2,52,0.7009395019692667,PAN-PRI-PRD,2,1.4266566475288276,90721.60554138043
30,1,1,43,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403
13,2,2,40,1.198200797319328,PAN-PRI-PRD,2,0.8345846557916233,53071.536213541876
11,3,1,25,0.549308568659551,Movimiento Ciudadano,2,1.820470418730674,115764.36384599587
25,3,1,50,0.5148430010080732,Movimiento Ciudadano,2,1.942339699756973,123514.07493452611
22,3,1,35,0.5455342360713059,Movimiento Ciudadano,2,1.83306552344277,116565.29105116635
7,3,2,45,0.7009395019692667,Movimiento Ciudadano,2,1.4266566475288276,90721.60554138043
11,3,1,27,0.549308568659551,Movimiento Ciudadano,2,1.820470418730674,115764.36384599587
19,3,2,65,0.5910224195602302,Movimiento Ciudadano,2,1.69198319201509,107593.8152284375
7,2,1,39,0.8397506052671342,PAN-PRI-PRD,2,1.1908297460314288,75725.28868353557
5,1,1,48,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
15,1,2,68,1.3580812679329148,MORENA-PT-Partido Verde,2,0.73633296004595,46823.67580462692
17,2,2,50,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674
31,3,2,34,1.4535662668291627,Movimiento Ciudadano,2,0.6879631309698864,43747.82110535951
19,1,1,30,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114275,75204.97561882225
14,1,1,26,1.0335422546207569,MORENA-PT-Partido Verde,2,0.9675463151401926,61526.6155996312
16,1,2,32,1.4535662668291627,MORENA-PT-Partido Verde,2,0.6879631309698864,43747.82110535951
16,1,2,34,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
25,1,2,23,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
13,1,2,64,1.504572178398563,MORENA-PT-Partido Verde,2,0.6646407625750334,42264.74337290471
2,1,1,44,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404
8,3,1,57,0.7652168364789205,Movimiento Ciudadano,2,1.3068191293351752,83101.09497672977
28,2,2,41,0.4056568090985166,PAN-PRI-PRD,2,2.465137962856536,156759.0031271584
12,2,1,35,1.0264407229216197,PAN-PRI-PRD,2,0.9742403800519918,61952.29357719403
15,2,1,70,0.5453152567825396,PAN-PRI-PRD,2,1.8338016176187406,116612.09954260637
15,2,2,46,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674
16,2,1,70,0.8560647597284737,PAN-PRI-PRD,2,1.168135925040507,74282.18050489198
20,2,1,26,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414
8,3,2,39,0.7632567139832708,Movimiento Ciudadano,2,1.3101751765552345,83314.50721758243
31,2,2,49,0.5734518885405548,PAN-PRI-PRD,2,1.7438254542068343,110890.48318921059
11,97,2,50,0.4788700801741992,Ninguno,2,2.0882490708883474,132792.50393529516
4,1,1,57,0.7652168364789205,MORENA-PT-Partido Verde,2,1.3068191293351752,83101.09497672977
22,1,2,38,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.46550969199
21,1,2,65,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646
8,1,1,46,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
9,3,1,54,0.5148430010080732,Movimiento Ciudadano,2,1.942339699756973,123514.07493452611
15,3,1,28,1.622509348246559,Movimiento Ciudadano,2,0.6163292686607305,39192.59822739966
21,3,2,30,0.49211205244926565,Movimiento Ciudadano,2,2.0320575263762617,129219.26355905154
15,3,2,61,0.9584160012281226,Movimiento Ciudadano,2,1.0433882559541903,66349.43169202333
26,3,1,38,0.5455342360713059,Movimiento Ciudadano,2,1.83306552344277,116565.29105116635
21,97,1,36,0.7012470404344406,Ninguno,2,1.4260309738782986,90681.81873057404
17,1,1,47,0.5148430010080732,MORENA-PT-Partido Verde,2,1.942339699756973,123514.07493452611
25,1,1,68,0.8560647597284737,MORENA-PT-Partido Verde,2,1.168135925040507,74282.18050489198
7,1,2,33,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
30,1,1,59,1.2012779013841899,MORENA-PT-Partido Verde,2,0.8324468458528501,52935.59211632425
32,1,1,68,0.3725502129670507,MORENA-PT-Partido Verde,2,2.684201928206769,170689.35889093575
9,1,1,68,0.8560647597284737,MORENA-PT-Partido Verde,2,1.168135925040507,74282.18050489198
3,1,1,75,0.3725502129670507,MORENA-PT-Partido Verde,2,2.684201928206769,170689.35889093575
19,1,1,71,0.4461327446568079,MORENA-PT-Partido Verde,2,2.241485324663313,142536.85201911145
14,1,2,32,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
24,1,1,27,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414
15,1,1,36,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557
4,1,1,38,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403
23,1,2,62,0.654773694532727,MORENA-PT-Partido Verde,2,1.5272452273966814,97118.06924590656
32,1,1,60,0.5227832741710348,MORENA-PT-Partido Verde,2,1.9128385497521447,121638.08627363072
26,1,2,58,0.9584160012281226,MORENA-PT-Partido Verde,2,1.0433882559541903,66349.43169202333
21,1,1,47,0.5148430010080732,MORENA-PT-Partido Verde,2,1.942339699756973,123514.07493452611
9,1,2,43,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
17,1,2,48,1.100371938753226,MORENA-PT-Partido Verde,2,0.9087836255921319,57789.87519263566
21,1,2,62,0.654773694532727,MORENA-PT-Partido Verde,2,1.5272452273966814,97118.06924590656
9,1,2,65,0.5910224195602302,MORENA-PT-Partido Verde,2,1.69198319201509,107593.8152284375
9,1,2,24,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989
4,1,2,52,0.4788700801741992,MORENA-PT-Partido Verde,2,2.0882490708883474,132792.50393529516
24,1,2,47,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138043
30,1,1,40,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557
11,1,1,56,0.4066985779063897,MORENA-PT-Partido Verde,2,2.458823448923323,156357.46093182586
9,1,2,33,1.4535662668291627,MORENA-PT-Partido Verde,2,0.6879631309698864,43747.82110535951
15,1,2,70,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725
31,1,1,30,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114275,75204.97561882225
27,1,2,68,1.3580812679329148,MORENA-PT-Partido Verde,2,0.73633296004595,46823.67580462692
32,1,1,45,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
9,1,2,19,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
9,1,1,52,0.7925070382889164,MORENA-PT-Partido Verde,2,1.2618184466337066,80239.48549822842
11,3,2,27,0.6325764682109873,Movimiento Ciudadano,2,1.5808365474424564,100525.96042004167
15,1,1,38,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116635
22,1,1,38,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403
9,2,1,48,0.9686941482381854,PAN-PRI-PRD,2,1.0323175811671332,65645.44353001674
30,97,1,28,1.622509348246559,Ninguno,2,0.6163292686607305,39192.59822739966
11,97,2,65,0.7077554783613371,Ninguno,2,1.4129173571574398,89847.91916165443
24,97,1,54,0.9686941482381854,Ninguno,2,1.0323175811671332,65645.44353001674
9,98,1,32,1.0335422546207569,NS,2,0.9675463151401926,61526.6155996312
15,1,1,21,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
20,1,2,59,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467
11,2,2,53,0.5734518885405548,PAN-PRI-PRD,2,1.7438254542068343,110890.48318921059
15,2,2,37,0.5214441514450278,PAN-PRI-PRD,2,1.9177509177709573,121950.46550969199
13,1,2,52,1.100371938753226,MORENA-PT-Partido Verde,2,0.9087836255921319,57789.87519263566
9,1,1,47,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
13,97,2,30,1.4535662668291627,Ninguno,2,0.6879631309698864,43747.82110535951
15,1,1,57,0.7652168364789205,MORENA-PT-Partido Verde,2,1.3068191293351752,83101.09497672977
23,1,2,50,0.3725363649355181,MORENA-PT-Partido Verde,2,2.6843017061517975,170695.70380608144
25,1,2,64,0.654773694532727,MORENA-PT-Partido Verde,2,1.5272452273966814,97118.06924590656
23,98,1,19,0.5458401079084114,NS,2,1.832038330477162,116499.97148376924
9,1,1,66,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
23,1,1,27,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414
28,1,1,62,0.5227832741710348,MORENA-PT-Partido Verde,2,1.9128385497521447,121638.08627363072
21,1,1,70,0.3725502129670507,MORENA-PT-Partido Verde,2,2.684201928206769,170689.35889093575
26,1,1,68,0.4461327446568079,MORENA-PT-Partido Verde,2,2.241485324663313,142536.85201911145
30,1,2,42,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.46550969199
11,1,1,72,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
8,1,2,34,1.4535662668291627,MORENA-PT-Partido Verde,2,0.6879631309698864,43747.82110535951
26,1,2,47,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138043
23,1,2,51,0.3725363649355181,MORENA-PT-Partido Verde,2,2.6843017061517975,170695.70380608144
21,1,1,53,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
23,1,1,35,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404
7,1,2,98,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725
30,1,1,57,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
30,1,2,36,2.762728362153119,MORENA-PT-Partido Verde,2,0.36196102870593283,23017.231037679223
30,1,2,70,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646
17,1,2,31,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
19,1,1,44,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116635
17,1,1,45,2.220398939785173,MORENA-PT-Partido Verde,2,0.4503695178744552,28639.158426269078
30,1,1,33,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114275,75204.97561882225
28,1,2,48,0.4788700801741992,MORENA-PT-Partido Verde,2,2.0882490708883474,132792.50393529516
11,1,2,64,2.1968398145797545,MORENA-PT-Partido Verde,2,0.4551993246677821,28946.28756452687
15,1,2,65,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725
15,1,1,56,0.5227832741710348,MORENA-PT-Partido Verde,2,1.9128385497521447,121638.08627363072
26,1,1,66,0.8560647597284737,MORENA-PT-Partido Verde,2,1.168135925040507,74282.18050489198
9,3,1,53,2.220398939785173,Movimiento Ciudadano,2,0.4503695178744552,28639.158426269078
31,1,1,81,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
21,2,2,21,0.7003449965462845,PAN-PRI-PRD,2,1.4278677008209508,90798.61685257989
30,3,2,33,0.7575168826792147,Movimiento Ciudadano,2,1.3201025915926279,83945.79508395727
15,1,2,52,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138043
18,1,1,72,0.4461327446568079,MORENA-PT-Partido Verde,2,2.241485324663313,142536.85201911145
30,1,1,60,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
7,1,2,70,0.7077554783613371,MORENA-PT-Partido Verde,2,1.4129173571574398,89847.91916165443
25,2,2,71,1.9829470753643388,PAN-PRI-PRD,2,0.5042998940434474,32068.610300324646
18,2,1,38,1.0264407229216197,PAN-PRI-PRD,2,0.9742403800519918,61952.29357719403
5,3,1,54,0.5148430010080732,Movimiento Ciudadano,2,1.942339699756973,123514.07493452611
30,1,1,61,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
15,3,2,67,1.9829470753643388,Movimiento Ciudadano,2,0.5042998940434474,32068.610300324646
24,98,1,61,0.7652168364789205,NS,2,1.3068191293351752,83101.09497672977
9,97,1,62,0.6260383938828235,Ninguno,2,1.5973461208948976,101575.81008989963
7,3,1,21,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924
23,1,2,50,0.5734518885405548,MORENA-PT-Partido Verde,2,1.7438254542068343,110890.48318921059
8,1,1,64,0.5227832741710348,MORENA-PT-Partido Verde,2,1.9128385497521447,121638.08627363072
14,1,1,35,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111
19,1,2,50,0.3725363649355181,MORENA-PT-Partido Verde,2,2.6843017061517975,170695.70380608144
2,1,1,36,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557
4,1,1,53,1.5207073577121544,MORENA-PT-Partido Verde,2,0.6575887168090391,41816.30126502229
27,1,1,19,2.354082301825943,MORENA-PT-Partido Verde,2,0.4247939841459028,27012.80110585073
5,2,2,22,1.3438616160233574,PAN-PRI-PRD,2,0.7441242372552586,47319.125903899774
15,2,2,30,0.49211205244926565,PAN-PRI-PRD,2,2.0320575263762617,129219.26355905154
15,3,1,30,0.7060986874661334,Movimiento Ciudadano,2,1.4162326283150937,90058.7384381414
30,3,1,18,2.354082301825943,Movimiento Ciudadano,2,0.4247939841459028,27012.80110585073
15,3,1,26,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114275,75204.97561882225
30,3,2,24,0.8560429966237764,Movimiento Ciudadano,2,1.1681656224558676,74284.06897413691
15,3,2,22,0.5848341793751031,Movimiento Ciudadano,2,1.709886383638697,108732.28557533
15,3,2,21,0.5848341793751031,Movimiento Ciudadano,2,1.709886383638697,108732.28557533
20,3,1,23,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924
13,3,1,18,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924
26,3,2,36,0.4056568090985166,Movimiento Ciudadano,2,2.465137962856536,156759.0031271584
15,3,2,18,0.45497100005745206,Movimiento Ciudadano,2,2.1979422861538946,139767.93465517033
20,3,1,39,0.5455342360713059,Movimiento Ciudadano,2,1.83306552344277,116565.29105116635
10,3,1,42,0.8397506052671342,Movimiento Ciudadano,2,1.1908297460314288,75725.28868353557
13,3,1,18,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924
7,3,1,73,1.9738547969863707,Movimiento Ciudadano,2,0.5066228790115532,32216.329743766128
24,3,1,23,0.7016402178123943,Movimiento Ciudadano,2,1.4252318704276181,90631.00345686052
10,3,1,22,0.7016402178123943,Movimiento Ciudadano,2,1.4252318704276181,90631.00345686052
19,3,2,42,0.7632567139832708,Movimiento Ciudadano,2,1.3101751765552345,83314.50721758243
12,1,1,23,1.0270162309078112,MORENA-PT-Partido Verde,2,0.9736944460128631,61917.577436744104
2,1,1,67,1.9738547969863707,MORENA-PT-Partido Verde,2,0.5066228790115532,32216.329743766128
2,2,2,19,1.962184829516067,PAN-PRI-PRD,2,0.5096359858447329,32407.934282985327
32,2,2,60,0.654773694532727,PAN-PRI-PRD,2,1.5272452273966814,97118.06924590656
14,3,1,38,1.6113609878218107,Movimiento Ciudadano,2,0.6205934036865134,39463.75609601111
7,1,2,40,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
15,1,1,77,0.8560647597284737,MORENA-PT-Partido Verde,2,1.168135925040507,74282.18050489198
20,1,1,66,0.5453152567825396,MORENA-PT-Partido Verde,2,1.8338016176187406,116612.09954260637
8,1,2,45,0.4788700801741992,MORENA-PT-Partido Verde,2,2.0882490708883474,132792.50393529516
8,1,2,33,0.49211205244926565,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154
7,1,2,41,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.46550969199
9,1,2,59,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467
8,1,2,62,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467
15,1,2,32,0.49211205244926565,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154
27,1,1,30,2.3690409718660086,MORENA-PT-Partido Verde,2,0.4221117371441389,26842.236061430216
20,1,2,50,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674
27,1,2,64,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467
27,1,2,24,3.0985829835057186,MORENA-PT-Partido Verde,2,0.32272816488155043,20522.39922071789
7,1,1,44,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403
16,1,1,56,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963
15,1,2,32,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
5,1,1,31,1.0335422546207569,MORENA-PT-Partido Verde,2,0.9675463151401926,61526.6155996312
9,1,1,67,0.3725502129670507,MORENA-PT-Partido Verde,2,2.684201928206769,170689.35889093575
21,1,2,28,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081
7,1,1,70,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
11,1,1,23,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
11,1,1,38,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116635
27,1,2,25,2.1223656092718657,MORENA-PT-Partido Verde,2,0.47117235392024504,29962.018197158704
10,1,2,39,1.7495041149930257,MORENA-PT-Partido Verde,2,0.5715905389590846,36347.64643367584
27,1,2,37,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552345,83314.50721758243
27,1,2,50,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138043
21,1,2,54,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674
14,1,2,66,0.7077554783613371,MORENA-PT-Partido Verde,2,1.4129173571574398,89847.91916165443
14,1,1,40,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557
25,1,2,26,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
25,1,2,22,0.45497100005745206,MORENA-PT-Partido Verde,2,2.1979422861538946,139767.93465517033
17,1,2,40,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
14,1,1,30,1.622509348246559,MORENA-PT-Partido Verde,2,0.6163292686607305,39192.59822739966
11,1,1,18,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
11,1,2,38,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
14,1,2,54,1.100371938753226,MORENA-PT-Partido Verde,2,0.9087836255921319,57789.87519263566
30,1,1,27,1.622509348246559,MORENA-PT-Partido Verde,2,0.6163292686607305,39192.59822739966
30,1,1,24,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
11,3,2,39,1.7495041149930257,Movimiento Ciudadano,2,0.5715905389590846,36347.64643367584
15,1,1,36,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557
22,1,2,23,0.45497100005745206,MORENA-PT-Partido Verde,2,2.1979422861538946,139767.93465517033
11,2,2,40,1.198200797319328,PAN-PRI-PRD,2,0.8345846557916233,53071.536213541876
11,2,2,42,0.4056568090985166,PAN-PRI-PRD,2,2.465137962856536,156759.0031271584
15,2,2,30,0.7575168826792147,PAN-PRI-PRD,2,1.3201025915926279,83945.79508395727
27,2,1,48,0.5148430010080732,PAN-PRI-PRD,2,1.942339699756973,123514.07493452611
27,2,1,48,0.5148430010080732,PAN-PRI-PRD,2,1.942339699756973,123514.07493452611
15,2,2,20,0.5848341793751031,PAN-PRI-PRD,2,1.709886383638697,108732.28557533
32,2,1,60,0.6260383938828235,PAN-PRI-PRD,2,1.5973461208948976,101575.81008989963
