estado,voto,genero,edad,ponderado,homo_pon,partido
9,1,1,57,69010.65240833523,70323.61833289804,PAN-PRI-PRD
30,7,2,26,19215.46943161619,19581.054391441077,MORENA-PT-Partido Verde
30,7,2,21,16269.654320593401,16579.19351464361,MORENA-PT-Partido Verde
30,1,1,22,47818.7302549238,48728.5081107986,PAN-PRI-PRD
30,7,1,41,30676.28167235755,31259.91493943316,MORENA-PT-Partido Verde
30,7,1,49,18630.1736090183,18984.62299130491,MORENA-PT-Partido Verde
30,7,1,73,22979.577019723605,23416.776213396486,MORENA-PT-Partido Verde
30,99,2,48,29213.612642567754,29769.417820384566,
30,7,2,35,17786.782684937953,18125.186087281483,MORENA-PT-Partido Verde
30,7,1,25,25307.32420418413,25788.810078645216,MORENA-PT-Partido Verde
30,7,2,24,16269.654320593401,16579.19351464361,MORENA-PT-Partido Verde
